"2003-10-22 12:06:24","0","986.424455513234","993.261060650454","493.212227756617","49.8095517140346","0","493.212227756617","986.424455513234","460.00585994726","476.609043851939"
"2003-10-22 12:09:13","0","986.424455513234","464.889149330989","493.212227756617","3635.12061724778","0","493.212227756617","986.424455513234","476.609043851939","9032.13204414494"
"2003-10-22 12:14:13","0","986.424455513234","3486.66861998242","493.212227756617","49.8095517140346","0","493.212227756617","986.424455513234","9034.08535989843","489.305596249634"
"2003-10-22 12:19:13","0","986.424455513234","994.2377185272","493.212227756617","464.889149330989","0","493.212227756617","986.424455513234","9036.03867565192","9035.06201777517"
"2003-10-22 12:24:13","0","986.424455513234","994.2377185272","464.889149330989","993.261060650454","0","493.212227756617","986.424455513234","476.609043851939","9035.06201777517"
"2003-10-22 12:29:13","0","986.424455513234","994.2377185272","987.40111338998","49.8095517140346","0","493.212227756617","986.424455513234","9033.10870202168","9032.13204414494"
"2003-10-22 12:34:13","0","986.424455513234","0.976657876745776","1.95331575349155","3.9066315069831","0","493.212227756617","986.424455513234","1019.63082332259","476.609043851939"
"2003-10-22 12:39:13","0","986.424455513234","461.959175700752","49.8095517140346","478.56235960543","0","493.212227756617","986.424455513234","476.609043851939","489.305596249634"
"2003-10-22 12:44:13","0","986.424455513234","0.976657876745776","993.261060650454","994.2377185272","0","493.212227756617","986.424455513234","9036.03867565192","969.821271608556"
"2003-10-22 12:49:13","0","986.424455513234","993.261060650454","493.212227756617","4054.10684637172","0","493.212227756617","986.424455513234","9035.06201777517","993.261060650454"
"2003-10-22 12:54:13","0","986.424455513234","987.40111338998","979.587850376013","994.2377185272","0","493.212227756617","986.424455513234","9032.13204414494","9033.10870202168"
"2003-10-22 12:59:13","0","986.424455513234","987.40111338998","3952.53442719016","49.8095517140346","0","493.212227756617","986.424455513234","476.609043851939","9031.15538626819"
"2003-10-22 13:04:13","0","986.424455513234","493.212227756617","4037.50366246704","49.8095517140346","0","493.212227756617","986.424455513234","476.609043851939","497.1188592636"
"2003-10-22 13:09:13","0","986.424455513234","993.261060650454","994.2377185272","493.212227756617","0","493.212227756617","986.424455513234","9035.06201777517","476.609043851939"
"2003-10-22 13:14:13","0","986.424455513234","993.261060650454","493.212227756617","979.587850376013","0","493.212227756617","986.424455513234","476.609043851939","993.261060650454"
"2003-10-22 13:19:13","0","986.424455513234","993.261060650454","985.447797636488","464.889149330989","0","493.212227756617","986.424455513234","9036.03867565192","9034.08535989843"
"2003-10-22 13:24:13","0","986.424455513234","985.447797636488","987.40111338998","493.212227756617","0","493.212227756617","986.424455513234","7053.42318585799","460.00585994726"
"2003-10-22 13:29:13","0","986.424455513234","987.40111338998","988.377771266725","985.447797636488","0","493.212227756617","986.424455513234","9036.03867565192","987.40111338998"
"2003-10-22 13:34:13","0","986.424455513234","993.261060650454","464.889149330989","994.2377185272","0","493.212227756617","986.424455513234","9035.06201777517","9033.10870202168"
"2003-10-22 13:39:13","0","986.424455513234","994.2377185272","993.261060650454","979.587850376013","0","493.212227756617","986.424455513234","9036.03867565192","9037.99199140541"
"2003-10-22 13:44:13","0","986.424455513234","493.212227756617","985.447797636488","49.8095517140346","0","493.212227756617","986.424455513234","9037.01533352866","9034.08535989843"
"2003-10-22 13:49:13","0","986.424455513234","985.447797636488","478.56235960543","987.40111338998","0","493.212227756617","986.424455513234","985.447797636488","476.609043851939"
"2003-10-22 13:54:13","0","986.424455513234","464.889149330989","993.261060650454","49.8095517140346","0","493.212227756617","986.424455513234","9032.13204414494","476.609043851939"
"2003-10-22 13:59:13","0","986.424455513234","994.2377185272","993.261060650454","464.889149330989","0","493.212227756617","986.424455513234","9032.13204414494","489.305596249634"
"2003-10-22 14:04:13","0","986.424455513234","3481.78533059869","994.2377185272","993.261060650454","0","493.212227756617","986.424455513234","476.609043851939","9032.13204414494"
"2003-10-22 14:09:13","0","986.424455513234","3951.55776931341","463.912491454244","4048.24689911124","0","493.212227756617","986.424455513234","489.305596249634","9035.06201777517"
"2003-10-22 14:14:13","0","986.424455513234","479.539017482176","3599.96093368493","3952.53442719016","0","493.212227756617","986.424455513234","9035.06201777517","476.609043851939"
"2003-10-22 14:19:13","0","986.424455513234","464.889149330989","49.8095517140346","993.261060650454","0","493.212227756617","986.424455513234","9031.15538626819","9037.01533352866"
"2003-10-22 14:24:13","0","986.424455513234","993.261060650454","985.447797636488","464.889149330989","0","493.212227756617","986.424455513234","476.609043851939","9033.10870202168"
"2003-10-22 14:29:13","0","986.424455513234","979.587850376013","993.261060650454","464.889149330989","0","493.212227756617","986.424455513234","9033.10870202168","476.609043851939"
"2003-10-22 14:34:13","0","986.424455513234","464.889149330989","49.8095517140346","4042.38695185077","0","493.212227756617","986.424455513234","9035.06201777517","9036.03867565192"
"2003-10-22 14:39:13","0","986.424455513234","987.40111338998","493.212227756617","464.889149330989","0","493.212227756617","986.424455513234","9034.08535989843","476.609043851939"
"2003-10-22 14:44:13","0","986.424455513234","493.212227756617","49.8095517140346","476.609043851939","0","493.212227756617","986.424455513234","7055.37650161149","476.609043851939"
"2003-10-22 14:49:13","0","986.424455513234","994.2377185272","979.587850376013","993.261060650454","0","493.212227756617","986.424455513234","9032.13204414494","606.504541459127"
"2003-10-22 14:54:13","0","986.424455513234","994.2377185272","979.587850376013","987.40111338998","0","493.212227756617","986.424455513234","476.609043851939","497.1188592636"
"2003-10-22 14:59:13","0","986.424455513234","49.8095517140346","493.212227756617","4022.85379431585","0","493.212227756617","986.424455513234","9037.99199140541","476.609043851939"
"2003-10-22 15:04:13","0","986.424455513234","493.212227756617","464.889149330989","461.959175700752","0","493.212227756617","986.424455513234","639.710909268483","476.609043851939"
"2003-10-22 15:09:13","0","986.424455513234","987.40111338998","994.2377185272","464.889149330989","0","493.212227756617","986.424455513234","987.40111338998","631.897646254517"
"2003-10-22 15:14:13","0","986.424455513234","994.2377185272","993.261060650454","464.889149330989","0","493.212227756617","986.424455513234","9032.13204414494","476.609043851939"
"2003-10-22 15:19:13","0","986.424455513234","994.2377185272","993.261060650454","464.889149330989","0","493.212227756617","986.424455513234","9034.08535989843","476.609043851939"
